"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5440302";"";"None";"328.41";"0";"2.83";"5";"COC(=O)[C@H]1CCCN1C(=O)Nc1c2c(cc3c1CCC3)CCC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5358951";"Inhibition of NLRP3 in LPS/nigericin-induced human THP-1 cells assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 15 mins and later stimulated with nigericin for 90 mins by AlphaLISA assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5356996";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 1.75 hr";"";"";"10.0"
"CHEMBL5594517";"";"None";"535.66";"1";"0.80";"ZM644";"CC1(C)CC[C@H](O)[C@]23CO[C@](O)([C@@H](O)[C@H]12)[C@]12C(=O)[C@@H](CCNS(=O)(=O)c4ccccc4)[C@H](CC[C@@H]31)[C@H]2O";"Inhibition";"'='";"66.6";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5580143";"Inhibition of NLRP3 inflammasome activation in LPS-induced human THP-1 cells assessed as inhibition of IL-1beta release at 20 uM by ELISA relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579798";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2024";"None";"DOSE = 20.0 microM";"INHIBITOR";"";"66.6"
"CHEMBL5190416";"";"None";"454.98";"0";"3.40";"34";"COc1ccc(Cl)cc1CN1C(=O)/C(=C/c2ccc(S(N)(=O)=O)cc2)SC1=S";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5122308";"Inhibition of NLRP3 inflammasome assembly in human THP-1 cells assessed as reduction in ASC oligomers formation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120798";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"INHIBITOR";"";""
"CHEMBL5207270";"";"None";"398.47";"0";"3.12";"32";"O=c1cc(Cc2cccnc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"13.72";"0.25";"2.35";"6.22";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";"";"3.4"
"CHEMBL5174838";"";"None";"405.50";"0";"3.11";"37";"O=c1cc(CC2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"13.49";"0.25";"2.36";"6.49";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";"";"3.4"
"CHEMBL5220378";"";"None";"388.49";"0";"2.95";"14";"CC(C)n1cc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cn1";"IC50";"'='";"86.0";"nM";"7.07";"";"";"UO_0000065";"18.19";"0.36";"4.12";"7.59";"0";"CHEMBL5217806";"Inhibition of NLRP3 inflammasome activation in LPS and nigericin-stimulated human PBMC cells assessed as reduction in IL-1beta release preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with nigericin for 1.5 hrs by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5214989";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 2.0 hr";"INHIBITOR";"";"0.086"
"CHEMBL5556443";"";"None";"304.39";"0";"0.77";"S-26";"CS(=O)(=O)Nc1ccc2c(c1)N(S(C)(=O)=O)CCC2";"Inhibition";"'='";"67.73";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5517287";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as inhibition of IL-1 beta level at 50 uM preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs and further incubated with ATP for 1 hr by ELISA method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE = 50.0 microM | TIME = 28.0 hr";"INHIBITOR";"";"67.73"
"CHEMBL5219226";"";"None";"358.42";"0";"1.96";"7";"O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnccn1";"IC50";"'='";"960.0";"nM";"6.02";"";"";"UO_0000065";"16.79";"0.33";"4.06";"5.96";"0";"CHEMBL5217806";"Inhibition of NLRP3 inflammasome activation in LPS and nigericin-stimulated human PBMC cells assessed as reduction in IL-1beta release preincubated with LPS for 3 hrs followed by compound addition for 30 mins and further stimulated with nigericin for 1.5 hrs by ELISA analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5214989";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 2.0 hr";"INHIBITOR";"";"0.96"
"CHEMBL4538032";"";"None";"378.88";"0";"2.45";"122";"C=C(Cc1ccccc1Cl)C(=O)NCCc1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"74000.0";"nM";"4.13";"";"";"UO_0000065";"10.90";"0.23";"1.68";"4.63";"1";"CHEMBL5109120";"Inhibition of recombinant human NLRP3 ATPase activity preincubated for 15 mins followed by ATP addition measured after 40 mins by ADP-Glo Kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5107969";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.9167 hr";"INHIBITOR";"";"74.0"
"CHEMBL5208130";"";"None";"353.35";"0";"3.33";"16";"Cc1ccc(C(=O)Nc2cc(C(=O)O)nn2Cc2ccc(F)cc2)cc1";"Inhibition";"";"";"%";"";"";"Dde";"UO_0000187";"";"";"";"";"0";"CHEMBL5153172";"Inhibition of NLRP3 inflammasome activation in LPS/ATP induced PMA-differentiated human THP-1 cells assessed as reduction in pro-IL-1beta expression pretreated for 24 hrs followed by LPS addition for 3 hrs and further incubated for 1 hr with ATP by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5150046";"1";"Scientific Literature";"J Med Chem";"2022";"None";"Dose_Lower = 20.0 microM | Dose_Upper = 40.0 microM | TIME = 28.0 hr";"INHIBITOR";"";""
"CHEMBL5405293";"";"None";"393.35";"0";"1.68";"28";"Cc1ccc(C(F)(F)F)nc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1";"IC50";"'='";"4700.0";"nM";"5.33";"";"";"UO_0000065";"13.54";"0.28";"3.65";"4.54";"0";"CHEMBL5358952";"Inhibition of NLRP3 in human whole blood assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 0.5 hrs and later incubated with ATP for 1.5 hrs by AlphaLISA assay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Blood";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5356996";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 2.0 hr";"INHIBITOR";"";"4.7"
"CHEMBL5409874";"";"None";"420.41";"0";"3.06";"29";"Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C(C)C)co1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5358952";"Inhibition of NLRP3 in human whole blood assessed as inhibition of IL-1beta production pretreated with LPS for 3 hrs followed by incubation with compound for 0.5 hrs and later incubated with ATP for 1.5 hrs by AlphaLISA assay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"Blood";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5356996";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"TIME = 2.0 hr";"";"";"30.0"
"CHEMBL5199966";"";"None";"320.40";"0";"3.05";"5";"Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)cc2[nH]1";"Inhibition";"'='";"57.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5149833";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release at 40 uM pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"Dose = 40.0 microM | TIME = 1.5 hr";"INHIBITOR";"";"57.0"
"CHEMBL5188716";"";"None";"346.39";"0";"2.32";"10";"Cc1[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c(=O)c1C#N";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"";"";"40.0"
"CHEMBL5203803";"";"None";"391.48";"0";"3.03";"16";"O=c1cc(C2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12";"IC50";"'='";"6300.0";"nM";"5.20";"";"";"UO_0000065";"13.28";"0.24";"2.17";"6.17";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";"";"6.3"
"CHEMBL5202277";"";"None";"404.52";"0";"2.95";"20";"CN1CCCC(c2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)C1";"IC50";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"13.13";"0.24";"2.36";"6.78";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";"";"4.9"
"CHEMBL5199318";"";"None";"399.46";"0";"2.52";"34";"O=c1cc(Cc2ncccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"14.44";"0.26";"3.25";"5.72";"0";"CHEMBL5149834";"Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5143747";"1";"Scientific Literature";"ACS Med Chem Lett";"2022";"None";"TIME = 1.5 hr";"INHIBITOR";"";"1.7"
"CHEMBL5595876";"";"None";"397.29";"0";"2.44";"Z13";"N#CCCS(=O)(=O)C/C(=C\c1ccc(Br)cc1)C(=O)NC1CC1";"IC50";"'='";"4310.0";"nM";"5.37";"";"";"UO_0000065";"13.51";"0.32";"2.93";"6.17";"0";"CHEMBL5583272";"Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin induced IL-1beta production by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579897";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"INHIBITOR";"";"4.31"
"CHEMBL5593950";"";"None";"352.84";"0";"2.33";"Z18";"N#CCCS(=O)(=O)C/C(=C\c1cccc(Cl)c1)C(=O)NC1CC1";"IC50";"'='";"9890.0";"nM";"5.00";"";"";"UO_0000065";"14.18";"0.30";"2.67";"5.75";"0";"CHEMBL5583272";"Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin induced IL-1beta production by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579897";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"INHIBITOR";"";"9.89"
"CHEMBL5591887";"";"None";"425.35";"0";"3.22";"Z24";"N#CCCS(=O)(=O)C/C(=C\c1cccc(Br)c1)C(=O)NC1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5583272";"Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin induced IL-1beta production by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579897";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"";"";"10.0"
"CHEMBL5592142";"";"None";"402.54";"0";"3.67";"Z34";"N#CCCS(=O)(=O)C/C(=C\c1cc2ccccc2s1)C(=O)NC1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5583272";"Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin induced IL-1beta production by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579897";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"";"";"10.0"
"CHEMBL5594976";"";"None";"358.42";"0";"2.42";"Z37";"N#CCCS(=O)(=O)C/C(=C\c1cc2ccccc2o1)C(=O)NC1CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5583272";"Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin induced IL-1beta production by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579897";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"";"";"10.0"
"CHEMBL5592009";"";"None";"384.93";"0";"4.73";"Z0";"N#CCCSC/C(=C\c1ccc(Cl)cc1)C(=O)NCCc1ccccc1";"IC50";"'='";"17400.0";"nM";"4.76";"";"";"UO_0000065";"12.36";"0.25";"0.03";"9.00";"0";"CHEMBL5583272";"Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin induced IL-1beta production by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579897";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"INHIBITOR";"";"17.4"
"CHEMBL5591066";"";"None";"491.41";"0";"3.53";"Z48";"COc1ccccc1CCNC(=O)/C(=C/c1ccc(Br)cc1)CS(=O)(=O)CCC#N";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5583275";"Inhibition of NLRP3 in LPS-primed PMA-differentiated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta production at 5 uM pretreated for 15 mins followed by three times washout and further induced with nigericin by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579897";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE = 5.0 microM | TIME = 0.25 hr";"";"";""
"CHEMBL5591066";"";"None";"491.41";"0";"3.53";"Z48";"COc1ccccc1CCNC(=O)/C(=C/c1ccc(Br)cc1)CS(=O)(=O)CCC#N";"Inhibition";"";"";"%";"";"";"Dose-Dependent Effect";"UO_0000187";"";"";"";"";"0";"CHEMBL5583277";"Inhibition of NLRP3 inflammasome activation in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin induced IL-1beta production preincubated with LPS for 4 hrs followed by compound addition for 30 mins and further incubated with nigericin for 30 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579897";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";""
"CHEMBL5561699";"";"None";"396.49";"0";"2.21";"S-21";"COc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(C)(=O)=O)CCC3)cc1";"IC50";"'='";"8760.0";"nM";"5.06";"";"";"UO_0000065";"12.76";"0.27";"2.85";"5.45";"0";"CHEMBL5517289";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as inhibition of IL-1 beta level preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs and further incubated with ATP for 1 hr by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE <= 100.0 microM | TIME = 28.0 hr";"INHIBITOR";"";"8.76"
"CHEMBL5566504";"";"None";"424.50";"0";"1.99";"S-24";"COC(=O)c1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(C)(=O)=O)CCC3)cc1";"Inhibition";"";"";"%";"";"";"Dose-Dependent Effect";"UO_0000187";"";"";"";"";"0";"CHEMBL5517289";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as inhibition of IL-1 beta level preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs and further incubated with ATP for 1 hr by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE <= 100.0 microM | TIME = 28.0 hr";"INHIBITOR";"";""
"CHEMBL5556215";"";"None";"442.56";"0";"3.87";"S-9";"CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc21";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5517292";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as inhibition of cleaved IL-1 beta secretion at 15 to 45 uM preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs and further incubated with ATP for 1 hr by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 15.0 microM | DOSE_Upper = 45.0 microM | TIME = 28.0 hr";"INHIBITOR";"";""
"CHEMBL5556215";"";"None";"442.56";"0";"3.87";"S-9";"CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc21";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5517293";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as inhibition of cleaved IL-1 beta secretion at 5 to 15 uM preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs and measured after 1 hr in presence of ATP by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 5.0 microM | DOSE_Upper = 15.0 microM | TIME = 28.0 hr";"INHIBITOR";"";""
"CHEMBL5556215";"";"None";"442.56";"0";"3.87";"S-9";"CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc21";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5517296";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as reduction in IL-1 beta level at 5 to 15 uM preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs and further incubated with ATP for 1 hr by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 5.0 microM | DOSE_Upper = 15.0 microM | TIME = 28.0 hr";"INHIBITOR";"";""
"CHEMBL5556215";"";"None";"442.56";"0";"3.87";"S-9";"CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc21";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5517303";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as inhibition of I-kappa B-alpha phosphorylation level at 15 to 45 uM preincubated with compound for 24 hrs followed by LPS stimulation for 1 hr by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 15.0 microM | DOSE_Upper = 45.0 microM | TIME = 25.0 hr";"INHIBITOR";"";""
"CHEMBL5559925";"";"None";"484.63";"1";"5.87";"P-2";"C#CCCC1(CCN2CCCc3ccc(NS(=O)(=O)c4ccc(-c5ccccc5)cc4)cc32)N=N1";"Inhibition";"";"";"%";"";"";"Dose-Dependent Effect";"UO_0000187";"";"";"";"";"0";"CHEMBL5517331";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as inhibition of cleaved caspase-1 secretion preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 15.0 microM | DOSE_Upper = 45.0 microM | TIME = 27.0 hr";"INHIBITOR";"";""
